2, 2, 4947, 30030.00, -5363.53
2, 2, 5156, 30030.00, -4313.52
2, 2, 5020, 30030.00, -4987.90
2, 2, 5055, 30030.00, -4827.98
2, 2, 4956, 30030.00, -5314.26
2, 2, 5036, 30030.00, -4929.17
2, 2, 5005, 30030.00, -5069.39
2, 2, 4929, 30030.00, -5452.74
2, 2, 5031, 30030.00, -4950.21
2, 2, 4984, 30030.00, -5187.21
