2, 1, 4992, 22522.50, 1957.32
2, 1, 5055, 22522.50, 2235.60
2, 1, 4978, 22522.50, 1849.51
2, 1, 4913, 22522.50, 1572.97
2, 1, 5026, 22522.50, 2134.92
2, 1, 4989, 22522.50, 1900.51
2, 1, 4933, 22522.50, 1651.79
2, 1, 5056, 22522.50, 2201.66
2, 1, 4971, 22522.50, 1823.53
2, 1, 4970, 22522.50, 1843.04
