1, 1, 5185, 15015.00, 9626.13
1, 1, 4765, 15015.00, 7833.52
1, 1, 5100, 15015.00, 9327.09
1, 1, 5006, 15015.00, 8982.11
1, 1, 4932, 15015.00, 8687.98
1, 1, 4986, 15015.00, 8828.17
1, 1, 4952, 15015.00, 8592.85
1, 1, 4955, 15015.00, 8646.17
1, 1, 5056, 15015.00, 9064.19
1, 1, 5027, 15015.00, 9072.63
